ID,@dDevdCasZpravy,ID_iot_device,Created,Creator_DB,Changed,Changer_DB,actualStateSwitch1,actualStateSwitch2,@iDevdAverageCurrent,countSetSwitch1,countSetSwitch2,currentLimit,detectRain,disableCurrentLimit,disableTemperature,numberOfCycleDown,numberOfCycleUp,numberOfImpulseDown,numberOfImpulseUp,temperature,temperatureError,unitDataFrameError,unitVersionFrameError,unitVersionMajor,unitVersionMinor
1209,2022-02-12 14:06:43.000,5,12.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1210,2022-02-13 13:19:15.000,3,13.02.2022 13:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,6,9,0,0,12.100000,0,0,0,1,5
1211,2022-02-13 14:06:24.000,5,13.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1212,2022-02-15 13:18:27.000,3,14.02.2022 13:59,sigfox_datafetch,15.02.2022 13:59,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,6,9,75,89,21.500000,0,0,0,1,5
1213,2022-02-14 14:06:06.000,5,14.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1214,2022-02-16 13:18:09.000,3,15.02.2022 13:59,sigfox_datafetch,16.02.2022 14:00,sigfox_datafetch,NULL,NULL,89,NULL,NULL,807,0,0,0,6,9,75,89,21.500000,0,0,0,1,5
1215,2022-02-15 14:05:47.000,5,15.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1216,2022-02-16 13:18:21.000,3,16.02.2022 14:00,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,6,9,0,0,20.500000,0,0,0,1,5
1217,2022-02-16 14:05:29.000,5,16.02.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1218,2022-02-18 13:17:33.000,3,17.02.2022 14:00,sigfox_datafetch,18.02.2022 13:59,sigfox_datafetch,NULL,NULL,228,NULL,NULL,807,0,0,0,6,9,80,92,20.800000,0,0,0,1,5
1219,2022-02-17 14:05:11.000,5,17.02.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1220,2022-02-19 13:17:15.000,3,18.02.2022 13:59,sigfox_datafetch,19.02.2022 13:59,sigfox_datafetch,NULL,NULL,92,NULL,NULL,807,0,0,0,8,11,80,92,20.500000,0,0,0,1,5
1221,2022-02-18 14:04:52.000,5,18.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1222,2022-02-20 13:17:00.000,3,19.02.2022 13:59,sigfox_datafetch,20.02.2022 13:59,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,8,11,80,92,17.300000,0,0,0,1,5
1223,2022-02-19 14:04:34.000,5,19.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1224,2022-02-21 13:16:41.000,3,20.02.2022 13:59,sigfox_datafetch,21.02.2022 13:59,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,8,11,80,92,12.800000,0,0,0,1,5
1225,2022-02-20 14:04:16.000,5,20.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1226,2022-02-26 13:15:09.000,3,21.02.2022 13:59,sigfox_datafetch,26.02.2022 13:59,sigfox_datafetch,NULL,NULL,91,NULL,NULL,807,0,0,0,8,11,80,92,20.300000,0,0,0,1,5
1227,2022-02-21 14:03:57.000,5,21.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1228,2022-02-22 14:03:39.000,5,22.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1229,2022-02-23 14:03:21.000,5,23.02.2022 15:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1230,2022-02-24 14:03:03.000,5,24.02.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1231,2022-02-25 14:02:44.000,5,25.02.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1232,2022-02-27 13:14:54.000,3,26.02.2022 13:59,sigfox_datafetch,27.02.2022 13:59,sigfox_datafetch,NULL,NULL,91,NULL,NULL,807,0,0,0,8,11,80,92,13.100000,0,0,0,1,5
1233,2022-02-26 14:02:25.000,5,26.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1234,2022-02-28 13:14:33.000,3,27.02.2022 13:59,sigfox_datafetch,28.02.2022 13:59,sigfox_datafetch,NULL,NULL,87,NULL,NULL,807,0,0,0,8,11,80,92,12.800000,0,0,0,1,5
1235,2022-02-27 14:02:07.000,5,27.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1236,2022-03-02 13:13:59.000,3,28.02.2022 13:59,sigfox_datafetch,02.03.2022 14:00,sigfox_datafetch,NULL,NULL,89,NULL,NULL,807,0,0,0,8,11,80,92,20.900000,0,0,0,1,5
1237,2022-02-28 14:01:50.000,5,28.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1238,2022-03-01 14:01:31.000,5,01.03.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1239,2022-03-04 13:13:26.000,3,02.03.2022 14:00,sigfox_datafetch,2022-03-04 14:00:16.067,sigfox_datafetch,NULL,NULL,87,NULL,NULL,808,0,0,0,8,11,80,92,21.000000,0,0,0,1,5
1240,2022-03-02 14:01:13.000,5,02.03.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1241,2022-03-03 14:00:54.000,5,03.03.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1242,2022-03-04 14:00:36.000,5,04.03.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1243,2022-03-05 13:13:05.000,3,05.03.2022 13:59,sigfox_datafetch,06.03.2022 13:59,sigfox_datafetch,NULL,NULL,91,NULL,NULL,807,0,0,0,8,11,80,92,12.000000,0,0,0,1,5
1244,2022-03-05 14:00:17.000,5,05.03.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1245,2022-03-06 13:59:59.000,5,06.03.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1246,2022-03-08 06:02:41.000,3,07.03.2022 13:59,sigfox_datafetch,08.03.2022 6:59,sigfox_datafetch,NULL,NULL,0,NULL,NULL,807,0,0,0,8,11,80,92,21.600000,0,0,0,1,5
1247,2022-03-07 13:59:41.000,5,07.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1248,2022-03-09 06:02:22.000,3,08.03.2022 6:59,sigfox_datafetch,09.03.2022 7:00,sigfox_datafetch,NULL,NULL,89,NULL,NULL,808,0,0,0,8,11,80,92,16.300000,0,0,0,1,5
1249,2022-03-08 13:59:23.000,5,08.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1250,2022-03-09 06:02:31.000,3,09.03.2022 7:00,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,8,11,0,0,15.400000,0,0,0,1,5
1251,2022-03-09 13:59:04.000,5,09.03.2022 14:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1252,2022-03-10 13:58:46.000,5,10.03.2022 14:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1253,2022-03-12 06:01:33.000,3,11.03.2022 7:00,sigfox_datafetch,12.03.2022 6:59,sigfox_datafetch,NULL,NULL,83,NULL,NULL,807,0,0,0,8,11,80,92,14.300000,0,0,0,1,5
1254,2022-03-11 13:58:27.000,5,11.03.2022 14:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1255,2022-03-13 06:01:16.000,3,12.03.2022 6:59,sigfox_datafetch,13.03.2022 6:59,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,8,11,80,92,9.300000,0,0,0,1,5
1256,2022-03-12 13:58:09.000,5,12.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1257,2022-03-13 06:01:19.000,3,13.03.2022 6:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,8,11,0,0,8.800000,0,0,0,1,5
1258,2022-03-13 13:57:51.000,5,13.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,182,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1259,2022-03-15 06:00:37.000,3,14.03.2022 6:59,sigfox_datafetch,15.03.2022 6:59,sigfox_datafetch,NULL,NULL,91,NULL,NULL,808,0,0,0,8,11,80,92,15.600000,0,0,0,1,5
1260,2022-03-14 13:57:34.000,5,14.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1261,2022-03-15 13:57:14.000,5,15.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1262,2022-03-16 06:00:21.000,3,16.03.2022 7:00,sigfox_datafetch,16.03.2022 7:00,sigfox_datafetch,NULL,NULL,89,NULL,NULL,807,0,0,0,8,11,80,92,19.900000,0,0,0,1,5
1263,2022-03-16 13:56:55.000,5,16.03.2022 14:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1264,2022-03-17 06:00:06.000,3,17.03.2022 7:00,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,10,12,0,0,17.400000,0,0,0,1,5
1265,2022-03-17 13:56:37.000,5,17.03.2022 14:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1266,2022-03-18 13:56:19.000,5,18.03.2022 14:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1267,2022-03-21 05:58:45.000,3,19.03.2022 5:59,sigfox_datafetch,21.03.2022 5:59,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,11,13,88,103,10.400000,0,0,0,1,5
1268,2022-03-19 13:56:01.000,5,19.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1269,2022-03-20 13:55:42.000,5,20.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1270,2022-03-21 05:58:59.000,3,21.03.2022 5:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,11,13,0,0,15.000000,0,0,0,1,5
1271,2022-03-21 13:55:24.000,5,21.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1272,2022-03-22 05:58:41.000,3,22.03.2022 5:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,11,13,0,0,16.100000,0,0,0,1,5
1273,2022-03-22 13:34:40.000,5,22.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1274,2022-03-24 05:57:54.000,3,23.03.2022 6:00,sigfox_datafetch,24.03.2022 6:00,sigfox_datafetch,NULL,NULL,89,NULL,NULL,807,0,0,0,11,14,90,105,17.600000,0,0,0,1,5
1275,2022-03-23 13:34:22.000,5,23.03.2022 14:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1276,2022-03-25 05:57:35.000,3,24.03.2022 6:00,sigfox_datafetch,2022-03-25 06:00:16.050,sigfox_datafetch,NULL,NULL,87,NULL,NULL,807,0,0,0,11,14,90,105,18.400000,0,0,0,1,5
1277,2022-03-24 13:34:04.000,5,24.03.2022 14:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1278,2022-03-25 05:57:42.000,3,2022-03-25 06:00:16.050,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,11,14,0,0,18.000000,0,0,0,1,5
1279,2022-03-25 13:33:45.000,5,25.03.2022 14:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1280,2022-03-26 13:33:27.000,5,26.03.2022 13:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1281,2022-03-27 14:33:08.000,5,27.03.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1282,2022-03-30 06:56:01.000,3,28.03.2022 6:59,sigfox_datafetch,30.03.2022 7:00,sigfox_datafetch,NULL,NULL,89,NULL,NULL,807,0,0,0,11,14,90,105,18.200000,0,0,0,1,5
1283,2022-03-28 14:32:50.000,5,28.03.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1284,2022-03-29 14:32:32.000,5,29.03.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1285,2022-03-31 06:55:44.000,3,30.03.2022 7:00,sigfox_datafetch,31.03.2022 7:00,sigfox_datafetch,NULL,NULL,229,NULL,NULL,807,0,0,0,11,14,104,121,21.400000,0,0,0,1,5
1286,2022-03-30 14:32:13.000,5,30.03.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1287,2022-03-31 14:31:55.000,5,31.03.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1288,2022-04-01 06:55:26.000,3,01.04.2022 7:00,sigfox_datafetch,01.04.2022 7:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,808,0,0,0,15,18,104,121,19.600000,0,0,0,1,5
1289,2022-04-01 14:31:37.000,5,01.04.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1290,2022-04-02 06:55:10.000,3,2022-04-02 06:59:55.013,sigfox_datafetch,2022-04-02 06:59:55.013,sigfox_datafetch,NULL,NULL,83,NULL,NULL,808,0,0,0,15,18,104,121,12.000000,0,0,0,1,5
1291,2022-04-02 14:31:18.000,5,02.04.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1292,2022-04-03 06:54:49.000,3,03.04.2022 6:59,sigfox_datafetch,03.04.2022 6:59,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,15,18,104,121,10.500000,0,0,0,1,5
1293,2022-04-03 14:31:01.000,5,03.04.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1294,2022-04-04 06:54:37.000,3,04.04.2022 6:59,sigfox_datafetch,04.04.2022 6:59,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,15,18,104,121,15.800000,0,0,0,1,5
1295,2022-04-04 14:30:42.000,5,04.04.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1296,2022-04-05 14:30:24.000,5,05.04.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1297,2022-04-06 06:53:57.000,3,06.04.2022 7:00,sigfox_datafetch,06.04.2022 7:00,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,15,18,104,121,21.600000,0,0,0,1,5
1298,2022-04-06 14:30:05.000,5,06.04.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1299,2022-04-08 06:53:19.000,3,07.04.2022 7:00,sigfox_datafetch,08.04.2022 7:00,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,15,18,104,121,21.300000,0,0,0,1,5
1300,2022-04-07 14:29:47.000,5,07.04.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1301,2022-04-09 06:53:05.000,3,08.04.2022 7:00,sigfox_datafetch,09.04.2022 6:59,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,15,18,104,121,21.300000,0,0,0,1,5
1302,2022-04-08 14:29:28.000,5,08.04.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1303,2022-04-10 06:52:43.000,3,09.04.2022 6:59,sigfox_datafetch,10.04.2022 6:59,sigfox_datafetch,NULL,NULL,90,NULL,NULL,807,0,0,0,15,18,104,121,15.100000,0,0,0,1,5
1304,2022-04-09 14:29:10.000,5,09.04.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1305,2022-04-11 06:52:27.000,3,10.04.2022 6:59,sigfox_datafetch,11.04.2022 6:59,sigfox_datafetch,NULL,NULL,87,NULL,NULL,808,0,0,0,15,18,104,121,10.500000,0,0,0,1,5
1306,2022-04-10 14:28:52.000,5,10.04.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1307,2022-04-12 06:52:08.000,3,11.04.2022 6:59,sigfox_datafetch,12.04.2022 6:59,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,15,18,104,121,17.500000,0,0,0,1,5
1308,2022-04-11 10:36:11.000,5,11.04.2022 10:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1309,2022-04-13 06:51:51.000,3,12.04.2022 6:59,sigfox_datafetch,2022-04-13 07:00:12.010,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,15,18,104,121,17.500000,0,0,0,1,5
1310,2022-04-12 10:36:03.000,5,12.04.2022 10:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1311,2022-04-14 06:51:30.000,3,2022-04-13 07:00:12.010,sigfox_datafetch,14.04.2022 7:00,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,15,18,104,121,19.300000,0,0,0,1,5
1312,2022-04-13 10:35:56.000,5,13.04.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1313,2022-04-13 10:52:12.000,5,13.04.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1314,2022-04-15 06:51:17.000,3,14.04.2022 7:00,sigfox_datafetch,15.04.2022 7:00,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,15,18,104,121,18.100000,0,0,0,1,5
1315,2022-04-14 10:52:12.000,5,14.04.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1316,2022-04-15 10:52:13.000,5,15.04.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1317,2022-04-16 06:50:54.000,3,16.04.2022 6:59,sigfox_datafetch,NULL,NULL,NULL,NULL,89,NULL,NULL,807,0,0,0,0,0,104,121,0.000000,0,0,0,0,0
1318,2022-04-16 10:52:09.000,5,16.04.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1319,2022-04-17 10:52:08.000,5,2022-04-17 10:59:51.073,sigfox_datafetch,NULL,NULL,1,0,NULL,0,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1320,2022-04-18 06:50:17.000,3,2022-04-18 06:59:51.087,sigfox_datafetch,NULL,NULL,NULL,NULL,89,NULL,NULL,807,0,0,0,0,0,104,121,0.000000,0,0,0,0,0
1321,2022-04-18 10:52:07.000,5,18.04.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1322,2022-04-19 10:52:05.000,5,19.04.2022 10:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1323,2022-04-20 06:49:43.000,3,20.04.2022 7:00,sigfox_datafetch,20.04.2022 7:00,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,15,18,104,121,17.500000,0,0,0,1,5
1324,2022-04-20 10:52:04.000,5,20.04.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1325,2022-04-21 06:49:23.000,3,21.04.2022 7:00,sigfox_datafetch,21.04.2022 7:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,807,0,0,0,15,18,104,121,18.600000,0,0,0,1,5
1326,2022-04-21 10:52:03.000,5,21.04.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1327,2022-04-22 06:49:05.000,3,22.04.2022 7:00,sigfox_datafetch,22.04.2022 7:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,807,0,0,0,15,18,104,121,20.300000,0,0,0,1,5
1328,2022-04-22 10:52:02.000,5,22.04.2022 11:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1329,2022-04-23 06:48:46.000,3,2022-04-23 06:59:55.093,sigfox_datafetch,2022-04-23 06:59:55.093,sigfox_datafetch,NULL,NULL,91,NULL,NULL,807,0,0,0,15,18,104,121,14.600000,0,0,0,1,5
